id,banda_num,banda_nombre,angulo_incidencia,valor_promedio,valor_desvioest,fecha,UP,transecta,geomorfo,cobertura,tipo_humed,posicion,perimetro,area,per_area,y_cen,x_cen,sensor,tipo_sensor,tipo_escena,shp_file,img_file
79,10,Anisotropy,,0.22881368,0.087911114,0,I4,24,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
79,11,Alpha,,40.441097,4.309857,0,I4,24,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,0,HH ,,0.03552591,0.045341253,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,1,C13_real,,0.017737377,0.026792772,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,2,C13_imag,,0.0013355024,0.006308495,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,3,HV,,0.0054880005,0.0160672,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,4,VV,,0.034294836,0.04334113,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,6,Freeman_dbl,,-21.543892,1.9196773,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,7,Freeman_vol,,-15.640735,4.8128576,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,8,Freeman_surf,,-17.22317,4.26515,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,9,Entropy,,0.7711706,0.11181339,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,10,Anisotropy,,0.32874188,0.11764902,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
80,11,Alpha,,35.685463,7.4131484,0,I4,24,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,0,HH ,,0.063841745,0.049087953,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,1,C13_real,,0.041446418,0.034421477,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,2,C13_imag,,-0.002916224,0.011146946,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,3,HV,,0.009498236,0.016801989,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,4,VV,,0.07036021,0.052073255,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,6,Freeman_dbl,,-21.36568,1.6040169,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,7,Freeman_vol,,-12.792261,3.775972,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,8,Freeman_surf,,-12.927991,4.3088155,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,9,Entropy,,0.69283056,0.09763602,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,10,Anisotropy,,0.2589962,0.061825413,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
81,11,Alpha,,28.865044,6.8299704,0,I4,25,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,0,HH ,,0.17199215,0.07317327,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,1,C13_real,,0.11635169,0.053289175,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,2,C13_imag,,0.0030842156,0.015349149,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,3,HV,,0.01756825,0.0153634865,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,4,VV,,0.14604855,0.057341773,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,6,Freeman_dbl,,-21.073572,1.9255002,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,7,Freeman_vol,,-8.968526,2.269444,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,8,Freeman_surf,,-7.4410286,2.7900333,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,9,Entropy,,0.60497934,0.07931237,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,10,Anisotropy,,0.21093816,0.07631548,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
82,11,Alpha,,23.707132,4.662693,0,I4,25,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,0,HH ,,0.11621166,0.054219462,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,1,C13_real,,0.064288266,0.04148197,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,2,C13_imag,,0.0078299055,0.01087767,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,3,HV,,0.015172013,0.011102158,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,4,VV,,0.09386846,0.048209794,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,6,Freeman_dbl,,-20.907606,1.7703027,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,7,Freeman_vol,,-9.511076,1.3448036,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,8,Freeman_surf,,-10.527802,3.473813,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,9,Entropy,,0.7186899,0.09464293,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,10,Anisotropy,,0.21090943,0.056912903,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
83,11,Alpha,,30.599762,6.388998,0,I4,25,Bajo,Laguna-agua,Laguna_interespiras,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,0,HH ,,0.13130863,0.04461368,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,1,C13_real,,0.04631827,0.02726927,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,2,C13_imag,,-0.00279371,0.017579764,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,3,HV,,0.02962553,0.026892006,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,4,VV,,0.10681868,0.0287694,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,6,Freeman_dbl,,-20.078024,2.8050227,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,7,Freeman_vol,,-6.8142023,1.5471169,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,8,Freeman_surf,,-14.226178,4.768891,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,9,Entropy,,0.84457046,0.056632183,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,10,Anisotropy,,0.22609748,0.09329867,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
84,11,Alpha,,40.424026,5.434638,0,I4,26,Espiras,Bosque,Espiras_con_bosques,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
85,0,HH ,,0.09068689,0.021185815,0,I4,26,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
85,1,C13_real,,0.059194315,0.017564338,0,I4,26,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
85,2,C13_imag,,0.005933801,0.0064893714,0,I4,26,Espiras,Herbaceo,Espiras_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI4_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
